Wall time,Step,Value
1532467138.6228435,6846,1.0581424236297607
1532467140.1586704,6854,1.03521728515625
1532467141.690141,6862,0.9438209533691406
1532467142.8749504,6868,0.9954243302345276
1532467143.0641592,6869,1.041793942451477
1532467148.0887547,6895,0.873820424079895
1532467150.8429542,6909,1.1931320428848267
1532467151.4175298,6912,0.9599459767341614
1532467155.7230973,6934,1.0975648164749146
1532467159.0296574,6951,1.0282024145126343
1532467161.321893,6963,1.0371785163879395
1532467161.8929188,6966,1.0686854124069214
1532467163.0500238,6972,0.9122188687324524
1532467166.5282025,6990,1.1239519119262695
1532467166.910532,6992,1.0848811864852905
1532467170.4674525,7010,1.0024051666259766
1532467171.240713,7014,1.0786895751953125
1532467175.302033,7035,0.9473710656166077
1532467176.065351,7039,1.0039057731628418
1532467177.4084635,7046,0.8731359243392944
1532467179.9379854,7059,1.0305591821670532
1532467181.0847757,7065,0.9514196515083313
1532467183.8175752,7079,0.8533570170402527
1532467186.149022,7091,0.8937551379203796
1532467189.0852292,7106,1.0572762489318848
1532467190.6597025,7114,0.9940353631973267
1532467190.8520546,7115,1.0160127878189087
1532467195.0651665,7137,1.0738706588745117
1532467195.8648114,7141,1.0100620985031128
1532467198.545247,7155,1.0952116250991821
1532467200.8873208,7167,1.0302300453186035
1532467201.0812957,7168,0.9410367012023926
1532467202.4202046,7175,1.0855401754379272
1532467205.1024363,7189,0.8554812669754028
1532467206.276535,7195,0.9851845502853394
1532467207.7361012,7202,1.0457130670547485
1532467208.1215389,7204,1.0394471883773804
1532467209.8356493,7213,0.9875734448432922
1532467210.2139423,7215,0.8988116979598999
1532467210.4050252,7216,0.9300791025161743
1532467214.129389,7235,0.9329137206077576
1532467214.6991258,7238,0.8332409858703613
1532467216.415284,7247,1.101359248161316
1532467218.934867,7260,0.8195587992668152
1532467223.547674,7284,1.1395184993743896
1532467226.5993502,7300,0.9967520236968994
1532467228.803567,7311,0.9612069725990295
1532467232.232539,7329,0.9307375550270081
1532467234.1792228,7339,1.0703277587890625
1532467234.3682284,7340,0.9936822652816772
1532467235.5100284,7346,1.0496712923049927
1532467236.8460093,7353,0.8808340430259705
1532467237.606656,7357,0.7893314957618713
1532467237.7971947,7358,0.9233327507972717
1532467237.987121,7359,1.116310477256775
1532467242.219893,7381,0.8820633888244629
1532467242.431443,7382,1.0926861763000488
1532467243.2360322,7386,1.0349798202514648
1532467243.6389778,7388,0.810422956943512
1532467245.3586395,7397,0.992621660232544
1532467246.1894643,7401,0.9808245301246643
1532467251.7368543,7430,0.9787343740463257
1532467251.9236453,7431,0.7435604929924011
1532467253.6379278,7440,0.8704425692558289
1532467254.2408726,7443,1.1189953088760376
1532467255.5780516,7450,0.6653228998184204
1532467257.4726865,7460,0.9314442276954651
1532467257.661149,7461,0.8617736101150513
1532467258.0438535,7463,1.0033339262008667
1532467258.9929166,7468,1.0839226245880127
1532467260.179108,7474,1.1015136241912842
1532467260.9380534,7478,1.0524182319641113
1532467261.3161151,7480,1.1737664937973022
1532467264.355385,7496,1.0895359516143799
1532467265.597293,7502,0.8663468956947327
1532467265.784764,7503,1.1315109729766846
1532467267.3148675,7511,0.8772051930427551
1532467270.9675198,7530,0.991776704788208
1532467274.2793727,7547,0.8059509992599487
1532467279.2589312,7573,0.9074870944023132
1532467283.6794202,7596,1.0303775072097778
1532467286.2493336,7609,0.9714778661727905
1532467286.8212209,7612,0.8333017230033875
1532467292.7632005,7643,0.9697535037994385
1532467292.9556792,7644,1.0637916326522827
1532467295.997341,7660,0.8999769687652588
1532467296.189785,7661,0.9738443493843079
1532467298.1293597,7671,0.9426296353340149
1532467298.6997104,7674,1.114174485206604
1532467299.0760796,7676,0.9274176955223083
1532467301.1679978,7687,0.9772641062736511
1532467302.3743062,7693,0.9492923021316528
1532467302.9896305,7696,0.9226565361022949
1532467303.7529325,7700,1.0277992486953735
1532467307.2782772,7718,1.0242985486984253
1532467307.4681177,7719,1.0879243612289429
1532467308.2280862,7723,0.9595511555671692
1532467308.8016572,7726,0.9763992428779602
1532467309.1804707,7728,0.8904843330383301
1532467311.8335257,7742,0.9435882568359375
1532467312.6331346,7746,0.7950437068939209
1532467314.7330835,7757,0.9728071093559265
1532467315.303856,7760,0.7441672682762146
1532467319.1455462,7780,0.8871760368347168
1532467320.6708772,7788,0.8935328125953674
1532467322.575797,7798,0.7821621894836426
1532467322.7656596,7799,0.8076179027557373
1532467324.9533668,7810,0.8809791803359985
1532467329.3574517,7833,1.0626118183135986
1532467330.3073702,7838,0.8790128827095032
1532467333.644089,7855,0.8604168891906738
1532467342.0572085,7899,0.8260314464569092
1532467342.2484984,7900,0.8692924380302429
1532467343.0775604,7904,1.1521670818328857
1532467343.8376489,7908,0.9782546758651733
1532467347.2961195,7926,0.913981020450592
1532467348.434952,7932,0.987642765045166
1532467356.6891713,7975,0.8623238205909729
1532467358.2039495,7983,0.890373170375824
1532467359.7187772,7991,0.8203599452972412
1532467359.9249618,7992,1.0071570873260498
1532467363.3265464,8009,0.9780957102775574
1532467365.8500335,8022,0.9940492510795593
1532467366.6121337,8026,0.8172847628593445
1532467368.7881827,8037,0.7705581784248352
1532467371.4166148,8049,0.9993948936462402
1532467372.0644295,8052,0.9753096699714661
1532467372.4931748,8054,1.064622163772583
1532467373.354158,8058,0.976090669631958
1532467374.9151504,8066,1.0124104022979736
1532467387.4139636,8126,1.2524909973144531
1532467388.6071725,8132,0.9471745491027832
1532467388.8063855,8133,0.8271816372871399
1532467392.2530582,8150,1.0553946495056152
1532467393.8015811,8157,0.9223867654800415
1532467398.2916274,8180,0.861164391040802
1532467399.0524201,8184,1.0576844215393066
1532467401.141296,8195,1.152881145477295
1532467401.7089553,8198,0.9825354218482971
1532467405.061857,8215,0.9042726159095764
1532467406.1942687,8221,0.8691743612289429
1532467408.7011986,8234,1.103827953338623
1532467412.505773,8254,1.148138165473938
1532467414.253645,8263,0.9132032990455627
1532467417.2907147,8279,0.8822432160377502
1532467417.6715713,8281,0.9112420678138733
1532467419.4117496,8290,1.1179968118667603
1532467421.1175966,8299,0.8183111548423767
1532467422.7278562,8307,1.0995335578918457
1532467426.595484,8327,1.0458958148956299
1532467426.9719648,8329,0.9614230990409851
1532467427.5437744,8332,1.2011257410049438
1532467427.9250767,8334,0.9577335119247437
1532467429.06574,8340,0.888874351978302
1532467431.3709776,8352,0.8173027634620667
1532467431.562112,8353,0.8953914642333984
1532467432.8923173,8360,0.8969669342041016
1532467433.4583647,8363,0.8217788934707642
1532467434.4115176,8368,0.8720295429229736
1532467435.7947829,8375,0.965537428855896
1532467436.1743467,8377,0.914713978767395
1532467445.9940822,8428,0.9057085514068604
1532467448.0802445,8439,0.8130853772163391
1532467448.6506305,8442,0.8664537668228149
1532467449.6016445,8447,0.9508858323097229
1532467452.7065728,8463,0.9838962554931641
1532467453.471699,8467,0.7380675673484802
1532467453.6640844,8468,0.8779471516609192
1532467454.0430934,8470,1.0799033641815186
1532467455.9395125,8480,1.1962579488754272
1532467456.736488,8484,0.7823216319084167
1532467457.4951115,8488,0.8679585456848145
1532467459.197799,8497,0.8959499597549438
1532467459.3859842,8498,0.8113495111465454
1532467460.4067104,8503,1.0878585577011108
1532467461.169511,8507,0.9894009232521057
1532467461.3759122,8508,1.0708045959472656
1532467464.2447016,8523,0.8748747110366821
1532467470.1634197,8554,0.9468982815742493
1532467472.489301,8566,0.9880664944648743
1532467473.821231,8573,1.0442625284194946
1532467474.7661326,8578,0.8874582052230835
1532467477.4694774,8592,0.952623724937439
1532467479.2467947,8601,0.8369378447532654
1532467482.0949366,8616,0.9886731505393982
1532467484.2501936,8627,0.904702365398407
1532467485.581943,8634,1.1293692588806152
1532467485.7716715,8635,0.8438301682472229
1532467487.4739182,8644,0.8721196055412292
1532467494.742551,8682,1.0993458032608032
1532467495.3062208,8685,0.9610666036605835
1532467495.6875415,8687,0.9098385572433472
1532467496.258637,8690,0.9948815703392029
1532467496.4492688,8691,1.0794063806533813
1532467497.2056258,8695,0.9333389401435852
1532467503.3960092,8727,0.9847458004951477
1532467506.0966773,8741,0.9719867706298828
1532467511.263774,8768,0.8862809538841248
1532467512.4210222,8774,1.056046962738037
1532467513.1865346,8778,0.8825847506523132
1532467516.6523197,8796,0.8989108204841614
1532467517.6610694,8801,1.1599396467208862
1532467520.5372956,8816,0.8680211901664734
1532467521.1064572,8819,1.097582221031189
1532467521.6724453,8822,0.905433714389801
1532467525.7216666,8843,0.9852463006973267
1532467527.7961986,8854,0.8280227184295654
1532467530.3014908,8867,0.8944942951202393
1532467530.4940522,8868,0.9305902719497681
1532467532.397633,8878,0.8313307166099548
1532467532.971658,8881,0.7858946919441223
1532467533.7276697,8885,0.6635112762451172
1532467537.065419,8902,0.8107353448867798
1532467537.4448652,8904,1.149165153503418
1532467538.0147538,8907,0.9084980487823486
1532467542.0337634,8928,0.8621864914894104
1532467542.440297,8930,0.8848865032196045
1532467543.3952475,8935,1.0294280052185059
1532467545.4955585,8946,0.9354062080383301
1532467547.0503733,8954,1.0481061935424805
1532467547.8096604,8958,0.7716047763824463
1532467551.034005,8975,0.9183180332183838
1532467552.2042565,8981,0.8191787004470825
1532467554.0991623,8991,0.9475048780441284
1532467554.4765606,8993,0.9739454388618469
1532467555.6150432,8999,0.7714174389839172
1532467556.63831,9004,0.8610060214996338
1532467557.6160264,9009,0.7702912092208862
1532467558.181522,9012,0.7965153455734253
1532467561.0333946,9027,0.9757273197174072
1532467561.225868,9028,0.7185463905334473
1532467566.424819,9055,0.9453368186950684
1532467568.0125887,9063,0.7511533498764038
1532467569.9307487,9073,0.8191370964050293
1532467572.0086846,9084,1.0297977924346924
1532467576.161438,9105,0.9318094849586487
1532467579.4569235,9122,0.9357559680938721
1532467579.6507497,9123,1.043553352355957
1532467585.783876,9155,0.9662409424781799
1532467585.9730256,9156,0.8353173732757568
1532467587.11002,9162,0.8622452616691589
1532467597.1462686,9214,0.7968047261238098
1532467597.5293007,9216,0.7289955019950867
1532467598.8587022,9223,0.9746730923652649
1532467599.445181,9226,0.9349086284637451
1532467600.8056533,9233,0.8498916029930115
1532467606.0191836,9260,0.8627468347549438
1532467610.0249984,9281,1.0453802347183228
1532467611.9635453,9291,1.0933961868286133
1532467615.0860438,9307,0.9887006282806396
1532467615.4626946,9309,0.6252713799476624
1532467615.8767874,9311,0.8869102597236633
1532467616.8331,9316,0.9254422783851624
1532467622.954687,9348,0.8163030743598938
1532467623.9080937,9353,1.0404080152511597
1532467625.988318,9364,0.8275795578956604
1532467626.1953416,9365,0.8238860368728638
1532467626.407822,9366,0.9121366739273071
1532467626.9821742,9369,0.978609025478363
1532467630.0234604,9385,0.6133476495742798
1532467635.3111188,9412,0.8343685865402222
1532467635.8818514,9415,0.9016457200050354
1532467639.7303796,9435,0.8802379369735718
1532467640.871854,9441,0.9702335596084595
1532467641.060683,9442,0.8657532334327698
1532467646.0519102,9468,0.893307089805603
1532467647.397846,9475,0.8884464502334595
1532467648.74946,9482,0.8009679913520813
1532467655.1329389,9515,0.8738131523132324
1532467655.7031853,9518,0.8522399067878723
1532467659.355568,9537,0.6045938730239868
1532467659.547308,9538,0.8760040402412415
1532467661.2606084,9547,0.8121376633644104
1532467662.6233034,9554,1.155927062034607
1532467663.208916,9557,0.799347996711731
1532467664.5761526,9564,0.8673011660575867
1532467665.1455295,9567,0.8469707369804382
1532467668.79179,9586,0.9072748422622681
1532467669.3670325,9589,1.0560129880905151
1532467671.4604595,9600,0.8332047462463379
1532467673.6221843,9611,0.9214505553245544
1532467675.5614665,9621,0.9131965041160583
1532467675.9390945,9623,1.009669303894043
1532467676.1273482,9624,0.8012633323669434
1532467676.6986127,9627,0.8303371667861938
1532467681.3026342,9651,0.8302122354507446
1532467682.2522066,9656,1.0004770755767822
1532467682.4415557,9657,0.9448754191398621
1532467683.2045655,9661,0.7343019247055054
1532467686.8840134,9680,0.9398226141929626
1532467687.0760038,9681,0.9344732165336609
1532467688.7834241,9690,0.8717122673988342
1532467690.342849,9698,0.9849628210067749
1532467692.7176816,9710,0.7775348424911499
1532467699.8141315,9747,0.9183840751647949
1532467700.3835645,9750,0.7512457370758057
1532467702.132632,9759,0.8651441931724548
1532467702.3239148,9760,0.7324168682098389
1532467703.467627,9766,0.8554812073707581
1532467703.8483028,9768,0.8668476939201355
1532467705.5628505,9777,0.6597988605499268
1532467712.3583813,9812,0.7837142944335938
1532467713.3171859,9817,0.8090431094169617
1532467717.7444267,9840,0.9122120141983032
1532467718.3105125,9843,0.8087847232818604
1532467718.8830354,9846,0.9983388781547546
1532467720.5981197,9855,0.8808640241622925
1532467726.0080833,9883,0.7178586721420288
1532467730.6892436,9907,0.927846372127533
1532467732.6235068,9917,0.8188100457191467
1532467743.1680195,9972,0.9398108124732971
1532467744.3134875,9978,0.8358736634254456
1532467745.083158,9982,0.9581137299537659
1532467745.2756035,9983,0.8462057709693909
